name,length,gc,cov1,cov1r,cov1dr,cov2,cov2r,cov2dr,cov3,cov3r,cov3dr,cov4,cov4r,cov4dr,cov5,cov5r,cov5dr,cov6,cov6r,cov6dr,cov7,cov7r,cov7dr,cov8,cov8r,cov8dr,cov9,cov9r,cov9dr,totalCoverage,avgCoverage,PC1,PC2,PC3,PC4,PC5,PC1r,PC2r,PC3r,PC4r,PC5r,refphylum,reftax,refseq.assignments,essphylum,esstax,essassignments,NoEss,PreBinID,BinAvgCov,GenomeSize,Taxon,Completeness,Contamination,Connections
46265,2700,60.39,0,0,0,0.352941,1,1,3.47059,4,4,9.9298,10,10,16.4027,18,17,57.7188,60,58,1.82667,2,2,2.27137,3,3,2.12157,3,3,94.0945,10.45494,-0.173918160404519,0.0241193778895685,-0.166148087951526,0.13854163319053,-0.651226121106145,-0.135650183208,0.0603830441365,-0.150288137572,0.150664602659,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
21284,4506,63.49,45.346,47,46,8.94835,9,9,3.61662,4,4,2.47934,3,3,1.05785,2,2,1.82966,2,2,0.854224,1,1,1.00436,2,2,1.57507,2,2,66.7114,7.41238,-0.0415630030452805,-0.180169152254525,-0.39138671787846,0.150546155905973,0.145187673842511,-0.0106109779718,-0.15124720681,-0.37929668143,0.150664602659,0.158660254085,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Proteobacteria,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
5069,34788,60.82,47.3433,50,48,19.3085,20,20,9.82635,10,10,5.68347,6,6,7.40889,8,8,5.69291,6,6,0.360875,1,1,0.389197,1,1,0.427161,1,1,96.4406,10.71562,0.0438059478468333,-0.208915598220941,-0.288249770971672,0.199026005896239,0.224110168637225,0.0727484921855,-0.204154769547,-0.264792409501,0.210870068596,0.22923989704,Chloroflexi,2,Actinobacteria;Chloroflexi;Chloroflexi;Firmicutes;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Actinobacteria;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
40633,3944,63.94,2.15393,3,3,5.81181,6,6,10.0532,12,11,15.146,16,16,7.11386,8,8,25.9931,26,26,8.64918,9,9,8.86558,9,9,31.151,32,32,114.938,12.77089,-0.200876042994305,0.218083881785034,0.0709769866860111,0.405643341103023,-0.118096226923779,-0.177329918286,0.219105732346,0.0787204062855,0.421589199375,-0.100131770084,Proteobacteria,1,Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
22460,13923,70.01,0.0888695,1,1,0.184709,1,1,3.11254,4,4,9.84934,10,10,16.4451,18,17,64.7801,65,66,1.67785,2,2,1.53612,2,2,2.20809,3,3,99.8827,11.09808,-0.177543783150547,0.112828904404845,0.104276369540702,0.265863466853498,-0.164365327239755,-0.177329918286,0.113290606873,0.107346474268,0.271075534533,-0.147184865387,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
16834,5242,54.75,0.14729,1,1,0.0589159,1,1,0.471328,1,1,0.589159,1,1,0.206206,1,1,4.69855,5,5,3.28751,4,4,5.02258,6,6,2.58837,3,3,17.0699,1.89666,-0.157640234390134,0.146469286103788,-0.123451194374842,0.0544546499216092,0.314393997417473,-0.135650183208,0.16619816961,-0.12166206959,0.060356403754,0.323346087647,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
32893,3411,44.42,41.962,44,42,8.89604,9,9,5.24134,6,6,1.7648,2,2,1.77952,2,2,1.54247,2,2,0.881631,1,1,1.40018,2,2,1.83103,2,2,65.299,7.25544,0.071274988277343,-0.148270866093987,-0.270050884237094,0.0889562891580655,0.254354855447264,0.0727484921855,-0.0983396440735,-0.264792409501,0.0904591367224,0.276292992344,NaRef,NaRef,NaRef,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
49744,6532,66.25,58.2872,60,60,20.8978,23,22,11.2645,12,12,7.24585,8,8,7.95096,8,8,6.09746,7,7,0.416641,1,1,0.502507,1,1,0.470072,1,1,113.133,12.57033,-0.0398021826944018,-0.171401417691382,-0.437704348140896,0.0842181252674222,0.141365327271417,-0.0106109779718,-0.15124720681,-0.436548817394,0.0904591367224,0.158660254085,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
24290,17527,48.21,4.3599,5,5,6.87046,7,7,10.7435,12,11,15.7581,16,16,10.2968,12,11,27.1389,29,28,7.9089,8,8,8.2646,9,9,27.006,29,28,118.347,13.14967,-0.28779227888408,0.262591177583562,-0.385105334007389,0.214763686047755,0.0693411277415438,-0.260689388444,0.272013295083,-0.37929668143,0.240972801565,0.0880806111298,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
25663,3697,70.09,6.67184,7,7,8.44094,9,9,6.40372,7,7,10.1742,12,11,22.567,23,24,41.5421,44,42,7.71892,8,8,5.0499,6,6,8.25374,9,9,116.822,12.98022,0.0320448099122864,-0.162618943587829,-0.483442098908246,-0.105749354489778,0.28374278123126,0.0727484921855,-0.15124720681,-0.465174885376,-0.0901572610882,0.299819539995,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
38527,15650,65.15,2.69032,3,3,2.1,3,3,9.552,10,10,6.17516,7,7,6.89916,7,7,9.30619,10,10,0.902065,1,1,1.29032,2,2,0.16129,1,1,39.0765,4.34183,-0.00517725856975337,-0.241201711482885,-0.358189102019689,0.155871282056059,0.247804230654315,0.0310687571068,-0.204154769547,-0.350670613447,0.180767335628,0.252766444692,Chloroflexi,2,Cyanobacteria;Proteobacteria;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Actinobacteria;Firmicutes,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi,3,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
1851,4742,57.08,6.38632,7,7,6.92204,7,7,4.47452,5,5,9.04769,10,10,16.9861,18,17,33.7827,35,34,5.68293,6,6,4.99477,5,5,5.28092,6,6,93.5579,10.39532,0.100243230484095,-0.20590808272854,-0.405792178649941,-0.121440525686713,0.214842185962,0.114428227264,-0.204154769547,-0.37929668143,-0.120259994057,0.22923989704,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
17468,5397,64.92,1.48313,2,2,1.05775,2,2,5.86773,6,6,7.8441,8,8,7.73147,8,8,33.6402,35,34,24.3796,26,26,18.1978,20,19,41.3047,44,42,141.507,15.723,-0.27800578446835,0.0934556988284087,0.179132754209581,-0.584649245467128,0.335547060860854,-0.260689388444,0.113290606873,0.193224678214,-0.541698255615,0.346872635299,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
28769,2668,71.99,0.178713,1,1,0.416998,1,1,1.22716,2,2,5.63106,6,6,7.33558,8,8,30.8932,32,32,0.440429,1,1,0.595711,1,1,0.943209,1,1,47.662,5.29578,-0.202788746195543,0.214597193306624,-0.188331004369747,0.100176095073967,-0.47888432771237,-0.177329918286,0.219105732346,-0.178914205554,0.120561869691,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
5604,5337,68.17,4.86235,5,5,7.13341,8,8,4.47041,5,5,9.08579,10,10,15.6649,16,16,30.8755,32,32,5.55369,6,6,4.58261,5,5,5.39252,6,6,87.6212,9.73569,0.0502378752019199,-0.275013889561877,-0.438803550630118,-0.229095424495699,0.338099175093754,0.0727484921855,-0.257062332283,-0.436548817394,-0.210568192962,0.346872635299,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
38815,6795,69.87,0.0902935,1,1,0.13544,1,1,3.72461,4,4,10.6698,12,11,17.1708,18,18,66.7341,70,68,1.693,2,2,2.08804,3,3,3.25132,4,4,105.557,11.72856,-0.154691392066955,0.0445143415209685,-0.0810030267691094,0.0550891767248206,-0.55021121693294,-0.135650183208,0.0603830441365,-0.0644099336255,0.060356403754,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
24641,5264,38.51,1.90008,2,2,1.05592,2,2,5.59151,6,6,7.02503,8,8,7.47282,8,8,27.0418,29,28,24.7849,26,26,17.5812,18,18,35.2521,38,36,127.705,14.18944,-0.341455052511467,0.30816504956689,0.22458208749465,-0.487253686734321,0.251309582142699,-0.302369123522,0.32492085782,0.250476814179,-0.481492789678,0.252766444692,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
30478,2589,58.28,2.15252,3,3,1.02296,2,2,8.55597,9,9,6.82944,7,7,6.72325,7,7,33.2038,35,34,25.2448,26,26,19.3018,20,20,36.7847,38,38,139.819,15.53544,-0.361122825414493,0.428996662528015,-0.00358457592109292,-0.613884022061052,0.20158494965408,-0.344048858601,0.430735983293,0.0214682703211,-0.541698255615,0.205713349388,Gemmatimonadetes,787,Gemmatimonadetes,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
35168,6623,67.35,0.139039,1,1,0.115866,1,1,0.370771,1,1,0.370771,1,1,0.115866,1,1,4.69241,5,5,2.48834,3,3,3.85926,4,4,1.53901,2,2,13.6913,1.52126,-0.218195820550665,0.0902862237832446,-0.334713002731236,-0.0470706234084238,0.101960284969737,-0.177329918286,0.113290606873,-0.322044545465,-0.0299517951514,0.111607158782,Proteobacteria,1,Proteobacteria;Actinobacteria;Proteobacteria;Chloroflexi,Chloroflexi,2,Chloroflexi,1,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
32726,3128,59.91,0.850571,1,1,0.680658,1,1,5.57824,6,6,6.8227,7,7,6.11518,7,7,20.7579,23,22,19.1333,20,20,16.0282,18,17,32.7404,35,34,108.707,12.07856,-0.165512469405977,-0.0648685842972132,0.244838506693894,-0.0297765187625232,0.0909526577105094,-0.135650183208,-0.0454320813368,0.250476814179,0.000150937817078,0.111607158782,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
22544,3159,58.8,49.7079,50,50,6.86042,7,7,4.32835,5,5,1.90096,2,2,1.96344,2,2,2.04387,3,3,0.899967,1,1,0.913925,1,1,1.41243,2,2,70.0312,7.78124,-0.0480959930997986,-0.158517982793576,-0.366968112828444,-0.0479525479897843,0.326376348656127,-0.0106109779718,-0.15124720681,-0.350670613447,-0.0299517951514,0.346872635299,Chloroflexi,2,Chloroflexi;Chloroflexi,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
27682,4142,39.38,0,0,0,0.150301,1,1,2.36723,3,3,0.225451,1,1,0.432866,1,1,4.05812,5,5,3.68913,4,4,4.46844,5,5,2.28582,3,3,17.6774,1.96416,-0.100238615939273,0.0434965935857763,0.104991113736755,0.234095316998416,-0.147312768632408,-0.0939704481291,0.0603830441365,0.107346474268,0.240972801565,-0.147184865387,NaRef,NaRef,NaRef,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
6819,3505,72.59,1.25186,2,2,0.670641,1,1,5.38718,6,6,7.34158,8,8,9.60656,10,10,30.7034,32,32,24.8271,26,26,19.3416,20,20,41.8292,44,42,140.959,15.66211,-0.179335238432147,0.0434529741382724,0.366131065362348,-0.368239224089754,0.294341557294954,-0.177329918286,0.0603830441365,0.39360715409,-0.361081857804,0.299819539995,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
34563,5600,58.73,6.63725,7,7,6.96092,7,7,5.76807,6,6,10.6343,12,11,19.6578,20,20,44.171,47,46,8.52202,9,9,4.57174,5,5,6.91028,7,7,113.833,12.64811,0.00554102206253268,-0.400163558508572,-0.544735891049562,-0.332163763527764,0.390579737192558,0.0310687571068,-0.362877457757,-0.522427021341,-0.330979124836,0.393925730602,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
33846,25891,57.57,6.76489,7,7,6.57123,7,7,5.54345,6,6,9.41782,10,10,17.4577,18,18,36.3987,38,38,7.71221,8,8,4.78229,5,5,6.9533,7,7,101.602,11.28911,0.119418390345399,-0.349369863307862,-0.499887191149117,-0.235135434181343,0.328560509579574,0.156107962343,-0.30996989502,-0.493800953358,-0.210568192962,0.346872635299,Chloroflexi,2,Chloroflexi;Proteobacteria;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
28263,2673,74.14,62.0781,65,64,17.8177,18,18,11.0059,12,12,4.78795,5,5,8.69996,9,9,5.06302,6,6,1.18906,2,2,0.148633,1,1,0.720967,1,1,111.511,12.39011,0.0652027021904507,-0.151006554818667,-0.124798122635564,-0.022956605501317,0.126200745845998,0.0727484921855,-0.0983396440735,-0.12166206959,0.000150937817078,0.135133706433,Firmicutes,5,Firmicutes,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
29989,16902,61.4,0.232808,1,1,0.0179083,1,1,0.832736,1,1,0.301277,1,1,0.286533,1,1,4.33184,5,5,3.07372,4,4,4.53522,5,5,2.09509,3,3,15.7071,1.74523,-0.0860277016111727,0.0334368780375283,0.0997247486143237,0.16074353239313,-0.0226218075786099,-0.0522907130505,0.0603830441365,0.107346474268,0.180767335628,-0.00602557947706,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Firmicutes;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,Chloroflexi,2,Chloroflexi;Chloroflexi;Chloroflexi;Firmicutes;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi,26,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
26328,9864,72.4,46.2014,47,48,18.8909,20,19,8.7448,9,9,6.37873,7,7,7.05569,8,8,4.59172,5,5,0.195697,1,1,0.313156,1,1,0.286185,1,1,92.6582,10.29536,0.0269294617299589,-0.171569328314429,-0.213175827153458,0.13934829918857,0.171372699250678,0.0310687571068,-0.15124720681,-0.207540273537,0.150664602659,0.182186801737,Chloroflexi,2,Chloroflexi;Chloroflexi,Unclassified,0,Unclassified,1,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
14334,10601,58.85,4.02335,5,5,8.01732,9,9,13.1307,14,14,18.5059,20,19,11.8128,12,12,30.6218,32,32,9.22735,10,10,8.807,9,9,28.4694,29,30,132.616,14.73511,-0.289316002452356,0.237210826522652,-0.318321529087327,0.217379335202191,0.00392880647976732,-0.260689388444,0.272013295083,-0.293418477483,0.240972801565,0.0175009681747,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
30332,3413,72.78,2.0996,3,3,0.67821,1,1,6.6301,7,7,10.2427,12,11,11.3108,12,12,37.3638,38,38,25.3365,26,26,19.5532,20,20,46.7573,47,48,159.972,17.77467,-0.298327748058104,0.176351030060951,0.088155762211305,-0.375318879233514,0.274579577291936,-0.260689388444,0.219105732346,0.107346474268,-0.361081857804,0.276292992344,NaRef,NaRef,NaRef,NA,-1,NA,0,146,16.246656549450552,70.3,k__Bacteria,90.530058177117,3.2967032967032965,0
2588,6116,32.57,2.76266,3,3,2.19376,3,3,12.3131,14,13,6.99698,7,7,6.42742,7,7,8.08213,9,9,0.838082,1,1,1.24908,2,2,0.207174,1,1,41.0704,4.56338,0.00861554435006833,-0.238275068408039,-0.234417272289316,0.068663382726683,0.397965566699255,0.0310687571068,-0.204154769547,-0.207540273537,0.0904591367224,0.417452278254,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,93,4.106341798107255,59.8,k__Bacteria,90.9090909090909,1.5151515151515151,5
37977,3128,63.7,0.100739,1,1,0.0503694,1,1,2.51847,3,3,9.25084,10,10,17.8915,18,18,57.6991,60,58,1.54903,2,2,1.72095,2,2,2.60242,3,3,93.3835,10.37594,-0.21030040220417,0.159598945145305,-0.0902912433983242,-0.00376704875444864,-0.550897692303551,-0.177329918286,0.16619816961,-0.0644099336255,0.000150937817078,-0.476556532512,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
44971,5854,41.13,26.9977,29,28,4.67637,5,5,3.82679,4,4,2.28945,3,3,1.73562,2,2,1.70284,2,2,1.07381,2,2,1.18338,2,2,1.31487,2,2,44.8008,4.97787,0.101461534191536,-0.29796561712979,-0.159528571098203,0.0783541403910854,0.277327244423099,0.114428227264,-0.257062332283,-0.150288137572,0.0904591367224,0.299819539995,Proteobacteria,1,Proteobacteria,NA,-1,NA,0,122,7.259827744479497,61.1,k__Bacteria,44.98432601880877,3.4482758620689653,519
48491,3737,61.15,5.54112,6,6,5.76387,6,6,6.24923,7,7,9.80513,10,10,16.8907,18,17,40.9289,41,42,6.81517,7,7,5.32339,6,6,6.45693,7,7,103.774,11.53044,0.114984744518158,-0.311404002129247,-0.386173993300277,-0.249014058723101,0.2581997083821,0.156107962343,-0.30996989502,-0.37929668143,-0.24067092593,0.276292992344,Chloroflexi,2,Chloroflexi;Chloroflexi;Firmicutes,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
33207,9687,66.24,6.33428,7,7,7.85153,8,8,5.52826,6,6,8.12457,9,9,16.8083,18,17,37.9718,38,38,6.71584,7,7,4.41355,5,5,6.36332,7,7,100.111,11.12344,0.224760246931961,-0.321363410454642,-0.448860269509926,-0.30753201438519,0.229133452255123,0.2394674325,-0.30996989502,-0.436548817394,-0.300876391867,0.22923989704,NaRef,NaRef,NaRef,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
41789,7985,58.76,0.114869,1,1,0.0382897,1,1,0.708105,1,1,0.574218,1,1,0.536056,1,1,4.75673,5,5,3.45246,4,4,6.25322,7,7,2.50593,3,3,18.9399,2.10443,0.0591014846500668,-0.11651425465396,0.295714427093669,0.126567045724901,-0.0920522709622487,0.0727484921855,-0.0983396440735,0.307728950143,0.150664602659,-0.0766052224322,Cyanobacteria,9,Cyanobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
17832,9952,64.27,0.030606,1,1,0.122424,1,1,2.53275,3,3,7.86176,8,8,15.0989,16,16,60.4415,65,62,1.54305,2,2,1.35615,2,2,1.75933,2,2,90.7465,10.08294,-0.207592305061117,0.156009221876457,-0.145587394676802,0.17412525874677,-0.42375599133067,-0.177329918286,0.16619816961,-0.12166206959,0.180767335628,-0.405976889556,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
52909,7099,50.68,3.37185,4,4,6.17974,7,7,12.1379,14,13,15.828,16,16,8.60354,9,9,26.6761,29,28,8.28537,9,9,6.0898,7,7,24.8788,26,26,112.051,12.45011,-0.259662060015438,0.217484380195736,-0.236829029179504,0.24922971294115,0.0668255874563274,-0.219009653365,0.219105732346,-0.236166341519,0.271075534533,0.0880806111298,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,145,13.988370962343096,69.8,c__Betaproteobacteria,95.29628888222788,1.2638230647709319,0
44324,3815,59.42,0.0818554,1,1,0,0,0,0.572988,1,1,0.245566,1,1,0,0,0,5.69059,6,6,2.65457,3,3,5.07967,6,6,1.85348,2,2,16.1787,1.79763,-0.14504468413497,-0.00116568025915846,-0.152034907823304,0.0642494987488705,0.0334656226555365,-0.135650183208,0.00747548139982,-0.150288137572,0.0904591367224,0.0410275158264,Actinobacteria,4,Actinobacteria,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
26510,63711,68.1,10.4419,12,11,7.40412,8,8,39.7922,41,40,31.5348,32,32,15.1374,16,16,16.0604,18,17,8.03032,9,9,4.84837,5,5,11.0084,12,12,144.258,16.02867,-0.220048918851023,-0.10346591914375,-0.270857977964431,-0.158574045290579,-0.231373114996801,-0.219009653365,-0.0983396440735,-0.264792409501,-0.150362727025,-0.217764508343,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Planctomycetes;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,147,16.285995789473684,69.2,c__Gammaproteobacteria,89.2899061032864,1.4964788732394365,0
50797,18903,50.89,0.159974,1,1,0.0159974,1,1,0.739082,1,1,0.255959,1,1,0.319949,1,1,4.2943,5,5,2.57692,3,3,3.6527,4,4,2.13731,3,3,14.1522,1.57247,-0.176558314678216,0.069091043833238,-0.200266253622052,0.090389704840005,0.0811691570802334,-0.135650183208,0.113290606873,-0.178914205554,0.0904591367224,0.0880806111298,Chloroflexi,2,Firmicutes;Proteobacteria;Chloroflexi;Chloroflexi;Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
50871,10298,70.73,0.11825,1,1,0.059125,1,1,2.57134,3,3,10.4615,12,11,16.1696,18,17,66.998,70,68,1.69442,2,2,1.52365,2,2,2.15678,3,3,101.753,11.30589,-0.171266732421408,0.0194069273116205,-0.25321921767625,0.062136050766921,-0.436099909327983,-0.135650183208,0.0603830441365,-0.236166341519,0.0904591367224,-0.429503437208,Proteobacteria,1,Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria;Proteobacteria,NA,-1,NA,0,140,10.70080381231671,66.1,f__Rhodocyclaceae,83.80384311400908,4.6853388658367905,0
44510,4638,49.69,0.0668449,1,1,0.200535,1,1,0.868984,1,1,0.399287,1,1,0.233957,1,1,3.80749,4,4,2.44831,3,3,3.05816,4,4,2.11676,3,3,13.2003,1.4667,-0.225472900888348,0.141761746021924,-0.208940354584323,-0.038772312288617,0.251036619327331,-0.219009653365,0.16619816961,-0.207540273537,-0.0299517951514,0.252766444692,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,47,1.649330405904059,66.6,k__Bacteria,87.27272727272727,4.545454545454546,2
38885,9475,65.39,52.2401,55,54,22.2302,23,24,9.8682,10,10,6.28182,7,7,8.86606,9,9,6.66048,7,7,0.294906,1,1,0.43496,1,1,0.428954,1,1,107.306,11.92289,0.0633919563234737,-0.218427034583606,-0.238250070426807,0.149848867241204,0.076994788117074,0.0727484921855,-0.204154769547,-0.236166341519,0.150664602659,0.0880806111298,Chloroflexi,2,Chloroflexi,NA,-1,NA,0,143,11.408934571428574,60.8,k__Bacteria,86.17814508723599,1.0606060606060606,783
11497,22600,71.51,6.48187,7,7,6.81942,7,7,5.13154,6,6,9.02062,10,10,18.8649,20,19,38.0575,41,40,7.16205,8,8,4.85884,5,5,7.34392,8,8,103.741,11.52678,0.139852990419458,-0.357083485349867,-0.473175388346275,-0.16797106087705,0.251848107037703,0.156107962343,-0.30996989502,-0.465174885376,-0.150362727025,0.252766444692,Firmicutes,5,Chloroflexi;Firmicutes;Firmicutes;Chloroflexi;Proteobacteria;Firmicutes;Firmicutes;Firmicutes;Chloroflexi;Firmicutes;Chloroflexi,NA,-1,NA,0,141,10.764908641358636,57.5,k__Bacteria,81.41414141414143,4.7272727272727275,0
